Project Name	MedidasMartillo
Measurement Name	M4-RosaGrueso
User Name	Default USER

Creation time	5/22/2016 15:1:55
Analyzer	FFT1
Result type	H1
Response Name	[2]-Accel X
Reference Name	[1]-Hammer
Unit	RMS
Average Type	Linear
Average Number (#)	     3      
Average Domain	Spectral

   X_Value   	  Y_Module  	   Y_Phase   	
     Hz     	 (m/s²)/(N) 	      °      	
 2.45000e+002	1.06702e-001	-1.78645e+002	
 2.46250e+002	1.06731e-001	-1.78529e+002	
 2.47500e+002	1.06665e-001	-1.78460e+002	
 2.48750e+002	1.06759e-001	-1.78381e+002	
 2.50000e+002	1.06746e-001	-1.78357e+002	
 2.51250e+002	1.06952e-001	-1.78330e+002	
 2.52500e+002	1.06905e-001	-1.78272e+002	
 2.53750e+002	1.06859e-001	-1.78255e+002	
 2.55000e+002	1.06920e-001	-1.78190e+002	
 2.56250e+002	1.06966e-001	-1.78214e+002	
 2.57500e+002	1.06997e-001	-1.78204e+002	
 2.58750e+002	1.06978e-001	-1.78144e+002	
 2.60000e+002	1.06929e-001	-1.78120e+002	
 2.61250e+002	1.06831e-001	-1.78109e+002	
 2.62500e+002	1.06950e-001	-1.78036e+002	
 2.63750e+002	1.06827e-001	-1.77993e+002	
 2.65000e+002	1.06777e-001	-1.77962e+002	
 2.66250e+002	1.06802e-001	-1.77959e+002	
 2.67500e+002	1.06878e-001	-1.78010e+002	
 2.68750e+002	1.06929e-001	-1.77871e+002	
 2.70000e+002	1.06875e-001	-1.77868e+002	
 2.71250e+002	1.06975e-001	-1.77848e+002	
 2.72500e+002	1.06961e-001	-1.77816e+002	
 2.73750e+002	1.07064e-001	-1.77816e+002	
 2.75000e+002	1.07151e-001	-1.77792e+002	
 2.76250e+002	1.07165e-001	-1.77806e+002	
 2.77500e+002	1.07208e-001	-1.77813e+002	
 2.78750e+002	1.07152e-001	-1.77754e+002	
 2.80000e+002	1.07248e-001	-1.77782e+002	
 2.81250e+002	1.07244e-001	-1.77792e+002	
 2.82500e+002	1.07290e-001	-1.77847e+002	
 2.83750e+002	1.07386e-001	-1.77882e+002	
 2.85000e+002	1.07289e-001	-1.77883e+002	
 2.86250e+002	1.07407e-001	-1.77951e+002	
 2.87500e+002	1.07414e-001	-1.78020e+002	
 2.88750e+002	1.07468e-001	-1.77991e+002	
 2.90000e+002	1.07427e-001	-1.78005e+002	
 2.91250e+002	1.07369e-001	-1.78185e+002	
 2.92500e+002	1.07404e-001	-1.78094e+002	
 2.93750e+002	1.07391e-001	-1.78127e+002	
 2.95000e+002	1.07231e-001	-1.78132e+002	
 2.96250e+002	1.07333e-001	-1.78251e+002	
 2.97500e+002	1.07162e-001	-1.78299e+002	
 2.98750e+002	1.07081e-001	-1.78293e+002	
 3.00000e+002	1.07103e-001	-1.78261e+002	
