Project Name	MedidasMartillo
Measurement Name	M2-Amarillo
User Name	Default USER

Creation time	5/22/2016 14:58:50
Analyzer	FFT1
Result type	H1
Response Name	[2]-Accel X
Reference Name	[1]-Hammer
Unit	RMS
Average Type	Linear
Average Number (#)	     3      
Average Domain	Spectral

   X_Value   	  Y_Module  	   Y_Phase   	
     Hz     	 (m/s²)/(N) 	      °      	
 4.31250e+002	9.45420e-002	-5.38534e+002	
 4.32500e+002	9.47959e-002	-5.38667e+002	
 4.33750e+002	9.49293e-002	-5.38754e+002	
 4.35000e+002	9.40085e-002	-5.38877e+002	
 4.36250e+002	9.40197e-002	-5.39349e+002	
 4.37500e+002	9.44793e-002	-5.39457e+002	
 4.38750e+002	9.37645e-002	-5.39585e+002	
 4.40000e+002	9.37058e-002	-5.39746e+002	
 4.41250e+002	9.31691e-002	-5.39804e+002	
 4.42500e+002	9.23750e-002	-5.39808e+002	
 4.43750e+002	9.12936e-002	-5.40036e+002	
 4.45000e+002	9.05551e-002	-5.40085e+002	
 4.46250e+002	8.98845e-002	-5.39944e+002	
 4.47500e+002	8.91577e-002	-5.40137e+002	
 4.48750e+002	8.88758e-002	-5.39614e+002	
 4.50000e+002	8.78097e-002	-5.39281e+002	
 4.51250e+002	8.76450e-002	-5.38557e+002	
 4.52500e+002	8.63516e-002	-5.37781e+002	
 4.53750e+002	8.65939e-002	-5.37819e+002	
 4.55000e+002	8.61919e-002	-5.36668e+002	
 4.56250e+002	8.68218e-002	-5.35952e+002	
 4.57500e+002	8.68815e-002	-5.35430e+002	
 4.58750e+002	8.69283e-002	-5.35215e+002	
 4.60000e+002	8.80728e-002	-5.34675e+002	
 4.61250e+002	8.92257e-002	-5.34919e+002	
 4.62500e+002	8.92051e-002	-5.34565e+002	
 4.63750e+002	9.03718e-002	-5.34219e+002	
 4.65000e+002	9.08342e-002	-5.34801e+002	
 4.66250e+002	9.13121e-002	-5.35140e+002	
 4.67500e+002	9.16380e-002	-5.35372e+002	
 4.68750e+002	9.12285e-002	-5.35076e+002	
 4.70000e+002	9.17266e-002	-5.35706e+002	
 4.71250e+002	9.21398e-002	-5.36030e+002	
 4.72500e+002	9.18745e-002	-5.36077e+002	
 4.73750e+002	9.11808e-002	-5.36352e+002	
 4.75000e+002	9.08669e-002	-5.36684e+002	
 4.76250e+002	9.09436e-002	-5.37170e+002	
 4.77500e+002	8.97834e-002	-5.37473e+002	
 4.78750e+002	8.94222e-002	-5.37393e+002	
 4.80000e+002	8.90621e-002	-5.37534e+002	
 4.81250e+002	8.86619e-002	-5.37998e+002	
 4.82500e+002	8.75171e-002	-5.38223e+002	
 4.83750e+002	8.66780e-002	-5.38326e+002	
 4.85000e+002	8.53279e-002	-5.38511e+002	
 4.86250e+002	8.36061e-002	-5.38259e+002	
 4.87500e+002	8.22786e-002	-5.37789e+002	
 4.88750e+002	8.03975e-002	-5.36964e+002	
