Project Name	MedidasMartillo
Measurement Name	M3-RosaFino
User Name	Default USER

Creation time	5/22/2016 15:0:54
Analyzer	FFT1
Result type	H1
Response Name	[2]-Accel X
Reference Name	[1]-Hammer
Unit	RMS
Average Type	Linear
Average Number (#)	     3      
Average Domain	Spectral

   X_Value   	  Y_Module  	   Y_Phase   	
     Hz     	 (m/s²)/(N) 	      °      	
 3.85000e+002	1.06966e-001	-5.37031e+002	
 3.86250e+002	1.06835e-001	-5.37155e+002	
 3.87500e+002	1.06942e-001	-5.36885e+002	
 3.88750e+002	1.06630e-001	-5.36863e+002	
 3.90000e+002	1.06816e-001	-5.36982e+002	
 3.91250e+002	1.06637e-001	-5.36779e+002	
 3.92500e+002	1.06755e-001	-5.36915e+002	
 3.93750e+002	1.07010e-001	-5.36868e+002	
 3.95000e+002	1.06606e-001	-5.36916e+002	
 3.96250e+002	1.06920e-001	-5.36919e+002	
 3.97500e+002	1.06651e-001	-5.36983e+002	
 3.98750e+002	1.07056e-001	-5.36903e+002	
 4.00000e+002	1.06548e-001	-5.37036e+002	
 4.01250e+002	1.06917e-001	-5.37128e+002	
 4.02500e+002	1.06564e-001	-5.36888e+002	
 4.03750e+002	1.06612e-001	-5.37153e+002	
 4.05000e+002	1.06587e-001	-5.36953e+002	
 4.06250e+002	1.06930e-001	-5.37074e+002	
 4.07500e+002	1.06500e-001	-5.36771e+002	
 4.08750e+002	1.06533e-001	-5.37086e+002	
 4.10000e+002	1.06510e-001	-5.36829e+002	
 4.11250e+002	1.06705e-001	-5.36908e+002	
 4.12500e+002	1.06272e-001	-5.36678e+002	
 4.13750e+002	1.06095e-001	-5.36843e+002	
 4.15000e+002	1.06255e-001	-5.37069e+002	
 4.16250e+002	1.05712e-001	-5.37192e+002	
 4.17500e+002	1.05822e-001	-5.36888e+002	
 4.18750e+002	1.05845e-001	-5.36981e+002	
 4.20000e+002	1.06115e-001	-5.37133e+002	
 4.21250e+002	1.05754e-001	-5.36982e+002	
 4.22500e+002	1.05419e-001	-5.37023e+002	
 4.23750e+002	1.05676e-001	-5.36653e+002	
 4.25000e+002	1.06153e-001	-5.36799e+002	
 4.26250e+002	1.05857e-001	-5.37154e+002	
 4.27500e+002	1.05592e-001	-5.36536e+002	
 4.28750e+002	1.05796e-001	-5.36703e+002	
 4.30000e+002	1.05227e-001	-5.36507e+002	
 4.31250e+002	1.04499e-001	-5.36627e+002	
 4.32500e+002	1.05274e-001	-5.36768e+002	
 4.33750e+002	1.05059e-001	-5.36573e+002	
 4.35000e+002	1.04976e-001	-5.36649e+002	
 4.36250e+002	1.05280e-001	-5.36602e+002	
 4.37500e+002	1.04839e-001	-5.36596e+002	
 4.38750e+002	1.05337e-001	-5.36569e+002	
 4.40000e+002	1.05064e-001	-5.36382e+002	
 4.41250e+002	1.04921e-001	-5.36431e+002	
 4.42500e+002	1.04824e-001	-5.36184e+002	
 4.43750e+002	1.04736e-001	-5.35856e+002	
 4.45000e+002	1.04826e-001	-5.35952e+002	
 4.46250e+002	1.04764e-001	-5.36048e+002	
 4.47500e+002	1.04355e-001	-5.35555e+002	
 4.48750e+002	1.05624e-001	-5.35869e+002	
 4.50000e+002	1.05590e-001	-5.36070e+002	
 4.51250e+002	1.04950e-001	-5.35617e+002	
 4.52500e+002	1.05078e-001	-5.35609e+002	
 4.53750e+002	1.05431e-001	-5.35486e+002	
 4.55000e+002	1.05856e-001	-5.35596e+002	
 4.56250e+002	1.05985e-001	-5.35343e+002	
 4.57500e+002	1.05344e-001	-5.35433e+002	
 4.58750e+002	1.05801e-001	-5.35565e+002	
 4.60000e+002	1.06077e-001	-5.35128e+002	
 4.61250e+002	1.05380e-001	-5.35409e+002	
 4.62500e+002	1.06639e-001	-5.35213e+002	
 4.63750e+002	1.05907e-001	-5.35426e+002	
 4.65000e+002	1.06125e-001	-5.35773e+002	
 4.66250e+002	1.05883e-001	-5.34986e+002	
 4.67500e+002	1.06891e-001	-5.35241e+002	
 4.68750e+002	1.06250e-001	-5.34946e+002	
 4.70000e+002	1.06164e-001	-5.35308e+002	
